y_true,y_score
0,0.39243154933370544
0,0.07408216920059019
0,0.02180297869593814
0,0.0778913723348234
0,0.10251499489134662
1,0.017260462307596217
0,0.09096010026269534
0,0.05412125255686446
0,0.04218790283806202
0,0.09386117946453092
0,0.1470756353549166
0,0.00037814394844626055
0,0.0060486438245715285
0,0.004698316493525747
0,0.02922395796602094
0,0.16451685826026605
0,0.006515914497374659
1,0.17763056825790025
0,0.048840534250560556
0,0.002211661562705839
0,0.025675886038385668
0,0.01146672637229752
0,0.020003335366381648
0,0.0026234526440077053
0,0.014901406261547215
0,0.000176852038455031
1,0.9902070896022556
0,0.13170391876927912
0,0.0376774523792897
0,5.2029990013741715e-05
0,0.037310683271560126
0,5.582475470702617e-05
0,0.0005445323131824594
0,0.010308497720977052
0,0.00010944778226006927
0,0.023629783785341703
0,0.007825182170946918
0,0.007531972000439455
0,0.0008131719359168853
0,0.034631840864508226
0,0.011369816930641796
0,0.00482653186889223
0,0.038270728815189545
0,0.2926596704568358
0,0.0008944771669758037
0,0.022148602637871294
1,0.0007859722758651204
0,1.4270616700210684e-05
0,0.00909566922108395
0,0.0015459997182991796
0,0.0843833821168915
0,0.03074705767222799
0,0.06574691940034007
0,0.11881461802340548
0,0.014948559376886673
0,0.02728311890502689
0,0.036155279143335606
0,0.039790018787097335
0,0.022826153026080768
0,0.00087458908277386
0,0.011865596419543302
0,0.2658216748770618
0,0.01324279036814992
0,0.044278211715964966
0,0.0002786842779923906
0,0.0038779888388040416
0,0.044155170891153374
0,4.1741450077198796e-05
0,0.003641506413102341
0,0.019091320750833772
0,0.07279815013511395
0,0.0506591920238434
1,0.9994501211531461
0,0.030601997044538583
0,0.11442623368194627
0,0.037174574738498
0,0.016295399850438097
0,0.00046178316071188223
0,0.0018831103873065281
1,0.9713245778046536
0,0.04969054650155125
0,0.10105645400441306
0,0.0246102540491595
0,0.011416694645055545
0,0.09006557659233269
0,0.03703583391204293
0,0.016677727086100998
0,0.011567409236665093
0,0.007643578667277989
0,0.00446877351012196
0,0.11158335213920213
0,0.05220930398949199
0,0.05204025969722553
1,0.7788599731440767
1,0.1544564784900011
0,0.003684865000837641
0,0.006111187297945858
0,0.07469716319374264
0,0.05438537234079272
0,3.7331027234344234e-05
0,0.06404284761396362
0,0.00673177016333361
0,0.10507388267215492
0,0.03349661076528724
0,0.002056620324756543
0,0.019119073789389655
0,0.007804634498635478
0,0.0007342959780333664
0,0.039861895319030186
0,9.54778359303344e-05
0,0.02399767554232269
0,8.812980269316478e-05
0,8.333253867652451e-05
0,0.001585293890351933
0,0.022106806839992253
0,0.04443559935068808
0,0.22718013040313875
0,0.0002816327667508248
0,0.005154089186569178
1,0.6503564457878829
0,0.01892774063893914
0,0.034775590295228954
0,0.02358608313462134
0,0.0006121474541666455
1,0.9624028043680104
0,0.0002194224370122717
1,0.9000159206135099
1,0.11459319375525787
1,0.00040139853498664425
0,0.024545896040517858
0,0.1692263600933889
0,0.016499529123604993
0,0.045166007740126954
0,1.93818329366165e-06
1,0.3089841308462867
0,0.015996269112203507
0,0.04636620020697224
1,0.45160184126510605
0,0.04818070247185661
0,0.04458737099318327
1,0.6986988966093737
0,0.0035832479067787306
0,8.231769109923832e-05
0,0.028785474963772168
1,0.9916465395423745
0,0.315398247153191
0,0.0035164393081953986
1,0.0020265225440495764
0,0.003477037710419483
0,0.000548963082189701
0,0.012883007699156606
0,0.02690902446627875
0,0.016150287517567433
0,0.011543731684654992
0,0.0007083973025160457
1,0.1144966831477904
0,0.07192154369626155
0,0.02561459623654861
0,0.06929531449468695
0,0.02049378241134755
0,0.004888968755369321
0,0.03098455103156418
0,0.020671518135740138
0,0.03983924283166544
0,0.00025154293014520814
0,0.07203456077003495
0,0.0394701763664883
0,0.03231041003327917
0,0.021874145892932833
0,0.0004532448923947945
0,0.015523863366142093
0,0.06749965469258869
0,0.0006233327449329266
0,0.026749219746577197
0,0.023735189286552417
1,0.7600538908708784
0,3.32857332946341e-05
0,0.011211874842625468
0,0.00920522062300703
0,0.12218364533570908
0,0.21186799040007795
0,4.103639505547298e-05
0,0.020623446775416877
0,0.03466428069684781
0,0.0003668723917540787
0,0.0006779458453497195
0,0.08697246559469665
0,0.10131467560498646
1,0.9897151405502614
0,0.025937959799769914
0,0.017689500572852557
0,0.0008151854630490182
0,0.04058962650734934
0,0.049357612779254746
0,0.017646029254316208
0,0.00549503939601341
0,0.06186775966013668
0,0.03620204742691566
1,0.9256586793459388
1,0.033197974262848276
0,0.021215909357143094
0,0.006982045670079869
0,0.05635209396142298
0,0.04305896789689066
0,0.0190650312459926
0,0.07493393873055466
0,6.509313007737993e-05
0,0.2414767754775574
1,0.9110950355788683
0,0.002655686652325024
0,0.007709645438918957
0,0.021932360337924166
0,0.008848545207576582
0,0.0012374698953156495
0,0.000579151550168666
0,0.00016736396818852256
0,0.0006618620159431013
0,0.004211220483870296
0,0.0008664093728623851
0,0.009485803333821046
0,0.029889272336283298
0,0.020173508306434666
0,0.05717808423530605
1,0.08450376809819668
1,0.34277472718182994
0,0.00040719740317728435
1,0.018436500372767294
0,0.05400097324421744
0,0.03944584090310563
0,0.011183113973086354
0,0.045670919282654744
0,0.027088765088525067
0,0.0020859437110426118
0,0.03876662739299877
0,0.03486305661853561
0,0.0002423414840059728
0,0.0674628375906143
1,0.8760439633047759
0,2.070857624114571e-06
0,0.02227933546443326
0,0.1023046966181848
0,0.0014804260907026999
0,0.028027208476838202
0,0.0027766699515577972
0,0.023568361889225294
0,0.007250197330246422
0,0.05659018776450799
0,0.0010249225796673974
0,0.012810738601207919
0,0.0008790364108213994
0,0.036826462699300656
0,2.7577897111540857e-05
0,0.02620532346791024
0,0.006950205050218709
0,0.00015067951400831546
0,0.06440786249852505
0,0.6189645051092306
0,7.296080812016164e-05
0,0.03505819598199075
0,0.0013284525379197735
0,0.00737500577702153
0,0.01316959449966833
0,0.0003699861946701636
0,0.001354105426707431
0,0.0001088233667794909
0,0.05425824607106532
0,0.05615486287485882
0,0.034120516041298884
0,0.0431277460912713
0,0.024963101121787058
0,0.005724210822106407
0,0.018805461712312486
0,0.055371580398706245
0,0.003406250167899284
0,0.02037101931856042
0,0.04004005255948071
0,0.058170842025905445
0,0.045345050494200775
0,0.03418885936262149
0,0.07975752864176919
0,0.0003145710313384045
0,0.041976904157121825
0,0.00017032856419263684
0,0.0004916283904361278
0,0.039817195879501936
0,0.0019698270629259834
0,0.000773561252273829
1,0.8776238026420934
1,0.8924359684863656
0,0.093403157964383
0,0.00046828518017562716
0,0.00012097163071091559
0,0.02550810273320099
0,0.020408990541396308
0,0.014079818211962497
0,9.039213563659992e-05
0,0.07511287638355708
0,0.00025025617994627535
0,0.021439832941373416
0,3.469838888291902e-05
0,0.0028322230697843927
0,0.06435138453031782
0,0.08895246199397476
0,0.002419716425250449
0,0.0013000426514051722
0,0.01935363640089375
0,0.0009635794257464252
0,0.04936354009988542
0,7.395819028912126e-05
0,0.09003181564832588
0,0.005271554799470408
0,0.1913593156315052
0,0.016672640065833206
0,0.014277652826103734
0,2.397447563852138e-05
0,0.00469573563220467
0,0.00024515130057045734
0,0.005752337581196229
0,7.11663106713546e-07
0,0.00020157630980068112
0,0.00022336296307454685
0,6.519586133597039e-05
0,4.560428790058367e-05
0,0.09304165489611083
1,0.9999737532203158
0,0.2630336518389891
0,0.005237703292053919
0,0.015911866226995783
0,0.0026480635431796505
1,0.5332016455222774
0,0.0500997556365292
0,0.00011878790083573554
0,0.009645157931491068
0,0.03249666466383096
1,0.9965730285874526
0,0.07874203299319238
0,0.00039429837305404557
0,0.00041936956341979753
0,0.0416067354193124
0,0.005869424111142161
0,0.042222047788306925
0,0.005535945529522061
0,0.10982721779931391
0,0.09495557521833996
0,0.015036645360993315
0,0.00017876974102713837
0,0.01378946895334912
0,0.0009156898132644065
1,0.692564516198595
0,0.00026107240642192313
0,0.0020780036770147755
0,0.04768267214096248
0,0.06198651373912107
0,0.00037747435405960204
0,0.023077771453694957
0,0.03673425439936171
0,0.10911688672304938
1,0.8476831650884882
0,0.05949636561048271
0,0.022546684190177035
0,0.0019592316337991296
0,0.0010237616398838098
0,0.09478926502925873
0,0.026333433549435736
0,0.042703185367246294
0,0.018883299495839747
0,0.005082795335222769
0,0.000640674678091066
0,0.014742489676835516
0,0.12573902318442892
0,0.0011190437130573813
0,0.07814596123388974
0,0.04416436559445428
1,0.5565779920735149
0,0.016315215482940022
0,0.0012421327090546361
0,0.0025458294952285573
0,0.04330513176009315
0,0.016437120439048613
0,0.0612230768190918
0,0.07730417117128709
0,0.07756918010911062
0,0.028401098934444667
0,0.06698345676501945
0,0.0013452509900358895
0,0.16650510904992363
0,0.00610805677943458
0,0.05316770781544147
0,0.00013244386919512095
0,0.08360627793412063
0,0.09237772458769225
0,0.022008225952960144
0,0.017454453704840663
0,0.0020873253550476056
0,0.08185822179711667
0,0.0978209284536606
0,0.03040128236584577
0,0.1253203111861928
0,0.017180585908085553
0,0.006090315872842783
0,0.03884141602578359
0,0.02753213182674692
0,0.28393855875722657
0,0.04883124104266732
0,0.0008823402528563773
0,0.030604168875126618
0,0.038280153186566905
0,0.009763116463850377
0,0.00027178057982523427
0,0.1289154195961869
0,0.03916234372309672
0,0.06095619537771805
0,0.10555857662461016
0,0.021252461980421737
1,0.07948815929905692
0,0.05643908819118293
0,9.614100669094122e-05
1,0.05602547354042453
1,0.958340889348207
0,0.02451176502663561
0,0.007044991721085113
0,0.00020893835780929132
0,0.20236531368935715
0,0.00849642635265516
0,0.00697163416413758
0,0.0027982720634090307
0,0.0010312996454918109
0,0.012656770505362382
0,0.14672806366512164
0,0.0016593956313057327
0,0.008876892171650263
0,0.03125014190652327
0,0.026281722640337752
1,0.438809304151495
0,0.0011620228512176673
0,0.047879006657170806
0,0.04951469832037849
0,0.0002544153065108226
0,0.07664661033778632
0,0.05474149505016035
0,0.24894857811575297
0,0.07366012255581583
0,0.10419409502566858
0,0.000258795240689593
0,0.0415076675138644
0,0.033876201335398384
0,0.005936311310388913
0,0.011391153447214539
0,0.002081766395049969
0,0.049246160163845025
0,0.005010611618229064
0,0.03471691302435731
1,0.40044643110379113
0,0.010641864586414232
1,0.6074037897786227
0,0.08202315077954293
0,0.00399660497415299
0,0.07203745342551737
0,0.11283434378056124
0,0.0007395292283026377
0,0.011455580462640252
0,0.07551918484334558
0,6.581416513074608e-05
0,0.0007944431697263249
0,0.07079518803802128
0,0.0019843844395183163
0,0.0031159752604037996
0,0.003063176863406468
0,0.020730851289489996
0,0.17834453782611595
0,0.03630859071535199
0,0.02236851441684928
0,0.07920568603874781
1,0.6088732138682816
0,2.725110390551278e-05
0,0.0450436950902354
0,0.0015647269566386498
0,0.004517609355912992
0,0.04298317166652725
0,0.0006223193111467947
0,0.05544601876998332
0,0.17270810753809987
0,0.20159091441838636
0,0.001096244719484153
0,0.031484471033598735
0,0.0782356606168257
0,0.015591830924031198
0,0.004833958395446388
0,0.0010852637172217828
0,0.001650528866910306
0,0.0006399966536041676
0,0.04361683170749193
0,0.0644345834663856
0,0.013497583556630485
0,0.001794537747798078
0,0.023417502106938874
0,0.07177742971811343
0,0.031512728584067784
0,0.012608043404868298
0,0.002597363131600106
0,0.11804353059046029
0,0.0003426658160726924
0,0.0015250293102725063
0,0.0019219370806471878
0,5.3409954560180096e-05
0,0.06148137509610227
0,0.0071368395287092845
0,0.010672695540711598
0,0.05293426559848546
0,0.017542665186230138
0,0.058477527068842766
0,0.08976354798134806
0,0.06691517779437382
0,0.0062362252939453305
0,0.0008057911344359419
0,0.01712748542310766
0,0.005798460978863956
0,0.008822964504103414
0,0.00036477559792341615
0,0.009090250918041373
1,0.9553979333703791
0,0.06282975405589933
0,0.07904494123682503
0,0.008681645782595672
0,0.010818070404664799
0,0.01312911501657873
0,0.011089425653658606
0,0.05970070281861214
1,0.41637499057552513
0,0.14482189413943364
0,0.10338048927492251
0,0.002548008833402092
0,0.11088309501822256
0,0.0014103053394423392
0,0.053071539198999915
1,0.6423885982605864
0,0.0018407744607678235
0,0.012570318833055608
1,0.9854497352222336
0,0.006993611429035011
0,0.009136364088706234
0,0.02975973299442104
0,0.031233282023144238
0,0.08925093676428071
0,0.11693334314055165
0,0.02150361570542907
0,0.09645039281658505
0,0.050660551423885036
0,0.02179826425049463
0,0.0032936441990535957
0,0.0396020101587229
0,0.018469930090680254
0,3.120547952091614e-05
0,0.035854347149380496
0,0.023141522823414484
0,0.0008194099179106155
0,0.01868539626521361
0,0.30544875947471095
1,0.3501768728746817
0,0.03329920543465514
0,0.05637306144406713
0,0.019855331603667585
0,0.012726966116635208
0,0.0008357151833473422
0,0.011312017923521971
0,0.1455621206846662
0,0.024296985124302017
0,0.03452359831598583
0,0.12488786157002324
0,0.021157279718079812
0,0.00018793313516837605
0,0.003951003732152501
0,0.08057763131569723
0,0.021109832274523503
1,0.006875010466598717
0,0.0001799277534744013
1,0.10737248329592491
0,0.002189801449607175
0,0.24445614491281975
0,0.028163400226213785
0,0.02605647797371471
0,0.013351775052736761
0,0.046759130988686705
0,0.06095966735591433
0,0.1276778405201099
0,0.039226065972403745
1,0.0066972640073993716
0,0.0030306928171631286
0,0.0012348234868180307
0,0.061204425761515795
0,0.20232092759549633
0,0.015847412172043298
0,0.04583893752247963
0,0.02322245390916492
0,0.11107019106972608
1,0.531083969831171
0,0.06651471856349711
0,0.012877953166185431
0,0.004702977004892314
0,0.08803065265824234
0,0.04161087701365474
0,0.0648961574445541
0,0.011526117297866614
0,0.059755841925338726
0,0.0034804311894982573
0,0.028381243382387376
0,0.0029280929817696037
0,0.026321388349039788
0,0.009713355381544754
0,0.029451374986953167
0,0.0002934072124781897
0,0.0004946068035223395
0,0.0010848682565672368
0,0.08366195110692427
0,0.07438705138931935
0,0.00014898544563327203
0,0.020116388011675004
1,0.184075618728291
0,0.022230882089480042
0,0.0004583091735159769
0,0.037866978084542445
0,0.03804665797224846
0,0.0013053906737825285
0,0.01562515775415939
0,0.00031783347485213077
0,8.630303922759095e-05
0,0.006160578271347709
0,0.04466959118875179
0,0.00014070201729983077
0,0.03723185966700414
0,0.03331744726214818
0,0.04611970607023615
0,0.08690032215504088
0,0.02236812686816216
0,0.0007308591227610159
0,0.1097163007887887
0,0.24070528071612812
0,0.04917189798676765
0,0.14605877474192394
0,4.87844347526215e-05
0,0.02448662623071044
0,0.011691932274353296
0,0.058444722953859087
0,0.07006453605805896
0,0.0005799239712506326
0,0.0012728490852166926
0,0.02204622025281609
0,0.016406114427660507
0,0.0322794039283895
0,0.06392223581922801
0,0.013747269391267558
0,0.021176746418420656
0,0.009690200996835761
0,0.0003684404778300385
0,0.0014757207342506668
0,0.006762828835875321
0,0.11642969938394325
0,0.000222449802295838
0,0.008985505859059745
0,0.02729664582549668
0,0.14514019383586438
0,0.02966531745739307
0,0.10695283379953745
0,0.0001150830472096883
1,0.30306828272733116
0,0.017536222550483045
0,0.05308735863254804
0,0.00015586539984447682
0,0.00954152164768361
0,0.0007661217291711642
0,0.02409340256359608
0,0.00024381085632189473
0,0.03531394003346922
0,0.01963674035053895
0,0.008861850877980465
0,0.015894283895352194
0,0.02808179147828987
0,0.0545746146005637
0,0.018273697748421757
0,0.015700445842280277
0,0.07429956417663904
0,5.202529755976944e-05
0,0.0004750355781917728
0,0.026651739356580054
0,0.00014042089136176585
1,0.2901179242975828
0,0.1571762232633454
0,0.038023856320208056
0,0.13778020266592267
0,0.02497585174775054
0,0.0019400489603248275
0,0.010797390899755586
0,0.014171186025350623
0,0.0036081724020884296
0,0.02757555113898568
0,9.995677126032933e-06
0,0.10141408137105466
0,0.026615741011451338
0,0.008621802786482493
0,0.000681246286595537
0,0.04525934906526357
1,0.9186651298519202
0,0.07130150458734816
0,0.012194666313512507
0,0.024072307181359907
0,0.034105086762134716
0,0.0005884535865149027
0,0.0008764493982070247
0,0.002898855230979524
0,0.028281464179236798
0,0.029455694986059835
0,0.11542760004730168
0,0.00017039670239087066
0,0.03316778621981891
0,0.027266497653673956
0,0.0006783334633504755
0,0.021006606944594743
0,0.08097746873766737
0,0.03739740703496045
0,0.002363803362402801
0,0.0022730953499221908
0,0.001830203575842992
0,0.02674775957332563
0,0.015500588552542193
1,0.5781426863826011
0,0.03297814258103783
0,0.0052700330957242076
0,0.05548696373122458
0,9.526103970676883e-05
0,0.030081580684475525
0,0.08389966536943459
0,0.0003782258829047698
0,0.0026268030136274044
0,0.0031309004408802588
0,0.03272179447863261
0,0.03654211833078561
0,0.009098615864683697
0,0.028339888608575243
0,0.00830538882521319
0,0.001462466266260834
0,0.054497374916216784
0,0.0010206627018876137
1,0.4284660037538986
0,0.007685671839913782
0,0.13430956382400938
0,0.0012331046152769922
0,0.0032621029272759034
0,0.0003240613171511597
1,0.9561309663225506
0,0.015877851546877084
1,0.5647712051605666
0,0.0005650259807344011
0,0.047818192628769136
0,0.0007416998017900568
0,0.10250573775489784
0,0.013996495976266232
0,0.013093028073290006
0,0.07967701818226318
0,0.0010276405262827587
0,0.07862919240958194
1,0.3477399982075084
0,0.0857707106079615
0,0.02285832621648476
0,0.03499162712932137
0,0.14219473249075013
0,0.0005634662899252354
0,0.062228664920838346
0,6.288570257397626e-05
0,0.030925458457483904
0,0.0011724728099852335
0,0.002484010200402569
0,0.04450421779684139
0,0.019927579030540772
0,0.004701054755430299
0,0.18622955884888706
0,0.09703258730729095
0,0.0027262960801729182
0,0.0001977082539782941
1,0.7495057222823298
0,0.07344564570348665
0,0.0372342574723754
0,0.0001728559372801403
0,0.1804738654881524
0,0.06729304378560645
0,0.09646381774843078
0,0.021502642165079966
0,0.007251650014483277
0,0.010636807497545742
0,0.027722082368026688
0,0.07837782751245725
0,0.14584512206640765
0,0.05808145358931642
0,0.08901030947100044
0,0.002296797285331634
0,0.09795206618743751
0,0.021182361271952093
0,0.02159899195729716
0,0.011274563330218847
0,0.036321583360403135
0,0.00042332318787708994
0,0.00010354222129807116
0,0.19374742712420714
0,0.00014395219889095956
1,0.9565461536215168
0,0.14552461339578593
0,0.0014535084192593014
0,0.18577070608522153
1,0.8515226554734451
0,0.04583817484193359
0,0.0016848622354521498
0,0.04236787846831033
0,0.6209811121523324
0,0.017299717860292885
0,0.035121869645725314
0,0.00017434107766857213
0,0.05645903928453507
0,0.003527667329497343
0,0.00036871362864399445
0,0.0011207831687615037
0,0.08379483523710465
0,0.039953880349815674
0,0.006426838507956932
0,0.007771224968434718
0,0.05465737007434329
0,0.0007487398795187637
1,0.9996334711478335
0,0.006427718438717774
0,0.02147439667292698
0,0.00013481262120757325
0,0.006531513221001348
0,0.0011589250819599023
0,0.045440569515639746
0,0.041215063015970825
0,0.02050098154893943
0,0.0009622522784581986
1,0.9998447832646722
0,0.03755224988571879
0,0.08267828351520094
1,0.6258912114866988
0,0.0024509323774858966
0,0.003051539757188786
0,0.060714565287494124
0,0.008536878174424544
0,0.019615139289146776
0,0.00015567268966839093
0,0.007714372915302915
0,0.018309730317618688
0,0.0028119609106505017
0,0.053698523782097586
0,0.0018270901417091268
1,0.5718289855738772
0,0.020940707087835502
0,0.03753538535262202
0,0.0007780649799977305
0,0.0033014274330416945
0,0.0781173096028176
0,0.04087934121364244
0,0.17451396309819142
0,0.03609462659421158
0,0.01793319602391187
0,0.030513724903348995
0,0.14904414176954883
0,0.010019400404506327
0,0.02090578803802757
0,0.008081503097329542
1,0.9387934133344
0,2.3052992259438005e-05
0,2.585424996756433e-05
0,0.021162856892959315
0,0.03678242997570987
0,0.047747726437764655
0,0.0007272777163896119
0,0.0015448263629536053
1,0.5571827532412268
0,0.09069600499849018
0,3.171764350384385e-05
0,0.0001661686204875273
0,0.0047843373697622395
0,0.010997525613922487
0,0.022018348276310783
1,0.9986681889422205
1,0.06061064572020662
0,0.01122579619304291
0,0.0023300457455533675
0,0.00128271741689002
0,0.09533725886428857
0,0.0928961574396187
0,0.0020014072013069223
0,0.000444356122117957
0,0.018621846053317702
0,0.2438115433650088
0,0.02078510374901449
0,0.015175134968587013
0,0.03495894212468037
0,3.398486779072661e-05
0,0.03488617936177566
1,0.9047343935755139
0,5.7252926578742756e-05
0,0.08090448311129714
0,0.015521006447539629
0,0.017512180148931484
0,0.04301942216624684
0,0.10690719290946098
0,0.010577188821392733
0,0.01186774301126943
0,0.03102888488657969
0,0.02557193317602573
0,0.16347751825273915
0,0.14513936045728643
0,0.06259411355904099
0,0.02096424221872969
0,0.048497154789088164
0,0.0001440268765550202
0,0.009125169011170714
0,0.14787505278605398
0,0.01757750143623259
1,0.9917066911990194
1,0.984387675711241
0,0.015616531666515865
0,0.016881378807317503
0,0.0017588616493274855
0,0.043894174313584104
0,0.04944747473387827
0,0.0038599087951424523
0,0.00038170717931648235
0,0.0275199791176827
0,0.0258367582131781
0,0.03139673911083965
0,0.06709011318131979
0,0.008145002971479735
1,0.9983279905547466
0,0.09962685288254057
0,0.1244260287819692
0,6.827088342490526e-05
0,0.012545728947742741
0,0.05224066142365727
0,3.6113575512519556e-05
0,0.12260726775951636
0,1.8778488591836388e-06
0,0.0032778923325427743
0,0.021888213915519237
0,7.954372963104981e-05
0,0.0007383569654588723
0,0.033543767592064094
0,0.00041411381402861407
0,0.006500667240343085
0,0.06207098679300907
0,1.6336420955441858e-05
1,0.4534119951331559
0,0.008705312195510186
0,0.012163755921833962
0,0.00308833139771024
0,0.0002540107332272881
0,0.013275652532698601
0,0.07549476897288139
0,0.037881507439622916
0,0.001918112514206186
0,0.05292019101209429
0,0.00793742450509847
0,0.016164398003981912
0,0.023337604431299546
0,1.212719040631566e-05
0,0.020096715020511077
0,0.101584383079603
0,0.002997092519501154
0,0.033691037867064094
0,0.14900874699699868
0,0.042730376280955114
0,0.1876552247548548
0,0.026283581734837302
0,0.07017315717698888
0,0.015181228368838744
1,0.18027836686368856
0,0.00013304105000979804
0,0.002173896357459883
0,0.0019022250122269625
0,0.09695522294143294
0,0.021080599196091673
0,0.05037974203848242
0,0.007778478363238577
0,0.032090996701088295
0,0.010179960837091889
0,0.11911344973528176
0,0.11876750016627816
0,0.038884700565331096
0,0.010166422665086884
0,0.0016116548824664338
0,0.1864547559123978
0,0.036963471718868254
0,0.005226076013434746
0,0.00285882341123762
0,0.04810138177315935
0,0.06777505312553256
0,0.001049907657672395
0,0.0009983152903155668
0,0.09873408737633374
0,0.008238788840540733
0,8.642730483776938e-06
0,0.15469970165507496
0,0.07834921160926671
0,0.00481797478620346
0,0.046923996841624065
0,0.036102540046747976
0,0.00036460798361658
0,0.004921552395370288
0,0.0024917970755405543
0,0.0022700946127248334
0,0.08747586889273987
0,0.04517631163277509
0,0.02240279830614416
0,0.09517679171348563
0,0.06949230691633167
1,0.6733557529275267
0,0.10001473701418187
0,0.08624984269466075
0,0.014837141251984282
0,0.04506965316644173
0,0.0005397930022420001
0,0.011050238587248977
0,0.04626412981711785
0,0.0078121470073948115
0,3.323527339487174e-05
0,0.04176543803145073
0,0.01218759841406747
0,0.05262335944928914
0,0.16053703894681615
0,0.004611680800692227
0,0.12866679976216222
0,0.04326952977920392
0,0.1395328858229366
0,0.04249160788398087
0,0.09512236493320023
0,0.0009318342213581798
0,0.18296603100279357
1,0.164765447333326
0,0.01698644134820806
0,0.01730930884106358
0,0.008246681999303835
0,0.040576196873271575
0,0.013777709766959655
0,0.0015133207474201573
0,0.034041131562946005
0,0.019151160566879943
0,0.02002934548027263
0,0.02362603386054638
0,0.0003831238657258638
0,7.692156845862868e-06
0,0.010320083748434624
0,0.08450809665361791
0,0.0001576982070131695
0,0.18101125525506176
1,0.8920272418248664
0,0.015737654112176234
0,0.018408518133997902
0,0.009721465989178467
1,0.00010301509770992656
1,0.9620533570366728
0,0.0638206676758943
0,0.00024024141204755944
0,0.00025689269558673463
0,0.026478213022865214
1,0.44679281148616656
0,0.0022704705806019763
0,0.012296681490603253
0,0.018654806229006993
0,0.04899588242279091
0,0.00013056468405599122
0,5.526173616150864e-05
0,0.04667108213104334
0,0.021482224578538087
0,0.0002475576131984215
0,0.05055657062755092
0,0.030303135361174627
1,0.9120530966326343
0,0.07031888847736507
0,0.07289680175877526
0,0.06094676573939268
0,0.04908020038958808
0,0.007119156281661802
0,0.05965651978772671
0,0.00026584692170720104
0,0.016482665404819675
0,0.12121770487284761
0,0.038689579435361006
0,0.00010376360242011965
0,0.051042104923155245
0,0.05094752459446882
0,0.00030288578262914614
0,0.00046982008751358364
1,0.0052991958262806815
0,0.008106144768756176
0,0.0006025595027057873
0,0.0009412696901219301
0,0.0034406154863168233
0,3.274141266976882e-06
0,0.038159276118456376
0,0.028046430188530057
0,2.8822229377721443e-05
0,0.2642626370028825
0,0.4374903919059889
0,0.03602569027846773
0,0.01902936635013838
0,0.0015187168490179814
0,0.04420643739508151
0,0.058968996787874636
0,0.0779566431766307
0,0.0011319713854248716
0,0.03564020739202308
0,0.0312695545043816
0,0.0044452543096394105
0,0.03062205677926409
0,0.0012665276306373543
0,0.07322021783656484
0,0.0005030318804912845
0,0.02578452144629988
0,0.0048893409483921745
0,0.09210718526933157
0,0.02205569587007188
0,1.7279924218660847e-05
0,0.025710059691440308
1,0.884522232819658
0,0.07241312126221214
0,0.002327669530718008
0,0.009624471718627695
0,0.01731097901584422
0,0.03283665552349834
0,0.039909752711404935
0,0.017083916895047315
0,0.03961405582158574
0,0.07831158932084656
0,0.040561936926318945
0,0.03550837275994032
0,0.0006850920549554663
0,0.004171122659470457
0,0.017748430086450207
0,0.14811931729871342
0,0.009844430117310286
0,0.012542482496064229
0,0.03316162995081018
0,0.035536328566567535
0,0.03560790243698301
1,0.997702525501888
0,0.16566871244640427
0,0.0020740908859181624
0,0.003131676901452523
0,0.0001787223128270221
0,0.09552936533263269
0,0.0022648444627036126
0,0.018484394396495053
0,0.0012164579678683959
0,0.0191391815460878
